ach|32|bfbd286c676de799e74ac8ef28bf4e9c855e454e1b54e183b26a004a8f01d2fe2b5098e7af64a0c2b7c032415940536d6c2e54e80fe5f7803896bfba4609c6b4
af|32|db20f9e981364a06b87dfbb73cfcaa76d3dcc33139bb6b65ec02053a8d481e7fa015c369848537974ccab78e87b6c495a8d9fb3b06d7f785633aa417b362cb88
an|32|ead521bb9451c2979caf47ecaf5d474e0a2a4ab784109d01dd815e6b37f77d58380ee76e47ee3d81fe101a177c5bf68064212d456224ae4c00f63c1652aabe39
ar|32|9a49b0af569c6992365a5f28a445e625567b10157e535580e71ccabf70802c7e986d556b718cfd5bfc27e88cc0215729df0a96cf6c98d40d431b5c315a256aa7
ast|32|0547d73609f829849a97692d2ed79d421e50644ada5a87300ebd8362dd39edfa1c9a2d2f9dcaed2c91adc5a925fbde683b24faf241f0f7d15b0bd5fba95b5971
az|32|4089fbb066f29af69c0fbb4fad862f70019cdd71e5c91dc23c66441ed4dec2e3678b3965ed7733c063e7909a4666938ac729ec5ead34aa6d888c1c5c21d69d3b
be|32|4e12d0a912b0bd7b818611df7ee58d24cb1dfa3b7b7a2f53955245b0acfd648b26ec7800513ab42e96ea6d60f1b2d9a15d9464e46785e4d5821c39dd7db1de88
bg|32|3bcd801f80212bbdcdecc436c2a2dfa5b17b26e19aa319de052524b12edce638f81d253acb2571129433ba0fb6d31a02c08ebaf3e69e4566ac41f3b27de82491
bn|32|b76d16438dd6ab97fbc182e5986c46a794c2d6111402ebdfaa586592773bceaf1e8c6054a46104a5c354e851823b6d8b557dafe1c9b3810101450b499973f35c
br|32|8eb6ef3cc91b4ee46b4197dae9720ab895540dd6d5b475266c2fae89864e223528e4696ee10bd24af90eac592f95b959f7cb3f799209f682d9a73c3a1a3dc515
bs|32|5e14b7b473e58c7966a6376064933306117bd351b3ef6a4939f05ad30c3243fe71560eea86ec017f9815621554528accc19691c31b50f03615d23bd74dffcf97
ca-valencia|32|b5616fdb1db92cf0dfe81bdb67dd3bb4b876be95cbd437516a443f911cd3a015c0e6c14a8b1104c773573d9244bf15bd464294f885fb0368f97ff128a414f79a
ca|32|b479bd68117f0881e4c4796270d9d219624c8766f27bd48ab4ff2327e0d236261c0d1571860278ef07f212100c969cb428dbb3e7cb1777158e310e7f557a0a6a
cak|32|8b5d40b8f25c4690b645e08db724bc7b30416b7d6e338dbbe734da90c88bcc762bad07231bc831dde96136f1f9b6cffe9e8be905f47c55b10f073d4f5eb4f714
cs|32|7eda04682e5f8b23ecc8b7c86df6ba0673b4ed16ea4dcfb4b98c95ae7455bf5a4623d7351f3e9645151de62268c9db4d8a06fe03595bb10f5151228305c5f7fc
cy|32|e8091ebec08d864dd378d73451e1fef15627b5b9bef50ba8c57bb1d7259fc51624ba6da3cbc23e1ff076150cc9bdfc3e0cdbb4fdb6d4451ce19adec4230a7509
da|32|d3688b6293fc203b80ef556c9f9971807c2306730b3c4de747d192b2bde54458894b5456109f355f5f98798f25ec39abcf6a0f6e01a5206e639faadb07565a82
de|32|36c38c37d21ae570e54e4560cf45c3ec81510f903a318c3e54f7cf1343b72a11bfe53b5e078fe6d76c236a65ebed4f66491c43b8617a94c09895bbf826601308
dsb|32|e810b118dda6f3696da726af6770121c6c883fb87554df00137701450181b506f1e9b43c4a9417cc0196c7acfa67270a2e4faa7a0fd7a54b78c814b25a9e234a
el|32|9a52103b577d01bc054728a91b76cda903154350509226e8a0b7e5fd0cef01daa71384587c4dabea3a8e3d0c7598fcbc2d310dbac5c1d4ea4420c18656ba786a
en-CA|32|38db6d3894306b0563c53d4701c2a58df09bdc9e1f78dc2fbabc99cc5d953fe997db3a4d070ff81e86b8898427498f55fb551fb445a64d70e5f3bc3cda22b1da
en-GB|32|464e94ed8189ca107acaa84af5ba9a8c18d74a958ef5875868ef8e7a92a1991c2dcbaacf22146b7528c66a5f6b9128bf48cbb550f31ee8eaebd45c31caea27c7
en-US|32|5b7cdbe6766cff82de6236d922502f1df0c304c5ffd5e5b69ae5db3504b27c4df1e21b09ffaf3bb6e6b2d79f44e2eb2457a2269b0651ce28cfb12af1ff7b28ee
eo|32|22c1efc58c0757aedc024c7f1cb9db1d5c8b94abd84e3c5b1f4b6ac9347bf690ac29a5c7256aad1cc86938a2048272aabd3f422cb9b63503b188941d184750be
es-AR|32|b025af730c0bd21f629a3e18f8d9a3cddb4b553d7b99ae1ce5e79ee782eed1e56bb45babe0ca81da06a80c6eda2edb0f4d43e8afdac582e8ee20fe8a3c9cc9c5
es-CL|32|7ac0c15d9e6c88b65f29e6062f545f302c0a41463adbfd9ee9517d5beeba944eb2b248008c12f260c294cf1e59be5515cbe224b871bdd6b1b325628bed190b94
es-ES|32|f5d2190956949539632b52c37b46f45a177ed5e204441e38c59137bcb2427869e1c38dd744280e0a968be1f29ee2b83faaa0a488178e1f060abdafdd4058f472
es-MX|32|4f4c4043268983e51d3ab9a43a22857924d6c7768ed779e3b7bc7401bc407abfaf1022060430f432606b3ed0473cd91ea824f61acfe78697e3995d99068bbff5
et|32|422f628fb1aa71ac6e3777c0dbe6f0d32e177acdcec052a78a74796e869abaa6a6af5a2878bda9ebe61db21240e584e82ca5d1043e722c644e60126fecfdaead
eu|32|04ca246202f74d5a11d6950f0e0538023181d7ddd12f11702941d7505592690ba7b132bb8badd349d99228106dc0b2071bb783cf6739243d89ad58b0c328da61
fa|32|3c961800810f4d0d03a365b1813ca351bca6b262d2969f615c8409efc6d5f1727f4252b307f02bae1318c99750064292b6c8b7be6cc7b354586b19a7b247be85
ff|32|77b880809c9e911738cdf0a3337e845a40399c4e82eea3fdc034fea6856b9df9f5d14058bce806df95ac6aacfb73e89b620a3fab24a098f950b639d9963ee34c
fi|32|edc4c62f13210b7f53f9a5dbd29b57a9053a73acd32b0cfc6038ffddeddcab0c411f3e9f699f834e07174ae4297542a5683fbe772df74322e896dcac703b7a76
fr|32|61bebb48684ce9d62a878eab428c042bec4602331fd67ebd0c45ff064e49f3ce4ddcacfb1de75c239cf7859ec174b1fb4aa49232062422ab037787d7579eb786
